 93  -2   6	 76  -3  -2	
 93  -2   6	 67  -3  -0	
 93  -2   6	 49  -3   1	
 93  -2   6	 51  -4   0	
 93  -2   6	 76  -3   1	
 30  -3   3	 37  -4   2	
 30  -3   3	 25  -4   2	
 30  -3   3	 31  -5   5	
 30  -3   3	 22  -3   3	
 30  -3   3	 29  -5   8	
 30  -3   3	 39  -6   7	
 30  -3   3	 23  -5   4	
 30  -3   3	 43  -4  24	
 76  -3  -2	 37  -5   5	
 76  -3  -2	 49  -3   1	
 76  -3  -2	 51  -4   0	
 29  -4  -1	 53  -5 -12	
 29  -4  -1	 74  -2 -10	
 29  -4  -1	 52  -3  -8	
 29  -4  -1	 68  -4 -12	
 29  -4  -1	 66  -5 -18	
 67  -3  -0	 37  -4   2	
 49  -3   1	 51  -4   0	
 51  -4   0	 74  -2 -10	
 51  -4   0	 37  -4   2	
 51  -4   0	 76  -2  -6	
 51  -4   0	 76  -3   1	
 51  -4   0	 68  -4 -12	
 51  -4   0	 72  -4  -9	
 51  -4   0	 39  -6   7	
 74  -2 -10	 52  -3  -8	
 37  -4   2	 76  -3   1	
 37  -4   2	 39  -6   7	
 76  -2  -6	 31  -5   5	
 68  -4 -12	 31  -5   5	
 68  -4 -12	 32  -3  -0	
 68  -4 -12	 66  -5 -18	
 68  -4 -12	 29  -5   8	
 31  -5   5	 75  -2 -10	
 31  -5   5	 72  -4  -9	
 31  -5   5	 59  -4  -6	
 31  -5   5	 39  -6   7	
 32  -3  -0	 75  -2 -10	
 32  -3  -0	 59  -4  -6	
 75  -2 -10	 59  -4  -6	
 56  -6 -11	 29  -5   8	
 54  -4 -14	 22  -3   3	
 72  -4  -9	 39  -6   7	
  0   0  -0	 10   2  -3	
  0   0  -0	  0   0  -0	
  0   0  -0	  1   0   0	
 10   2  -3	 16   1  -5	
 10   2  -3	 53   7  32	
 10   2  -3	 14  -0  -4	
 10   2  -3	  0   0  -0	
 10   2  -3	 51 -17  31	
 16   1  -5	 59  27  53	
 16   1  -5	 53   7  32	
 59  27  53	 11   3  -3	
 59  27  53	 21  -1 -10	
 59  27  53	 56  -2   1	
 11   3  -3	 44  13  32	
 11   3  -3	 21  -1 -10	
 11   3  -3	 53   8  32	
 44  13  32	 15   5   2	
 44  13  32	 16   2   0	
 44  13  32	 45  -5   9	
 44  13  32	 38  -2   9	
 44  13  32	 54 -20 -18	
 44  13  32	 47   6  27	
 44  13  32	 34 -13   3	
 44  13  32	 55   8  37	
 44  13  32	 38 -11 -19	
 44  13  32	 57 -12  12	
 13   4  -2	 15   5   2	
 13   4  -2	 16   2   0	
 13   4  -2	 45  -5   9	
 15   5   2	 12   3  -2	
 15   5   2	 38  -2   9	
 15   5   2	 55   8  37	
 15   5   2	 48  -2  25	
 12   3  -2	  2  -0   1	
  2  -0   1	  0   0   0	
  2  -0   1	 16  -0   1	
  2  -0   1	 13   1  -3	
 21  -1 -10	 56  -2   1	
 21  -1 -10	 53   8  32	
 16   2   0	 45  -5   9	
 16   2   0	 54 -20 -18	
 56  -2   1	 53   7  32	
 56  -2   1	 52   4  17	
 53   8  32	 47   6  27	
 53   8  32	 52   4  17	
 45  -5   9	 54 -20 -18	
 53   7  32	 14  -0  -4	
 53   7  32	 57  29  54	
 53   7  32	 65 -18  16	
 53   7  32	 17   4   6	
 53   7  32	 37   6  18	
 53   7  32	 54   8  39	
 54 -20 -18	 34 -13   3	
 14  -0  -4	 51 -17  31	
 14  -0  -4	 65 -18  16	
 47   6  27	 52   4  17	
 47   6  27	 38 -11 -19	
 47   6  27	 17   4   6	
 47   6  27	 37  -3  20	
 52   4  17	 57  29  54	
  0   0  -0	 15   2   1	
  0   0  -0	 67   1  36	
 55   8  37	 48  -2  25	
 51 -17  31	 65 -18  16	
 51 -17  31	 15   2   1	
 65 -18  16	 15   2   1	
 17   4   6	 37  -3  20	
 17   4   6	 54   8  39	
 17   4   6	 47   5  36	
 17   4   6	 46  16  35	
 17   4   6	 46   6  27	
 17   4   6	 44   9  28	
 17   4   6	 46   7  27	
 17   4   6	 50   7  33	
 17   4   6	 34  12  33	
 17   4   6	 33  11  20	
 17   4   6	 61  -9  -7	
 17   4   6	 26   7  11	
 17   4   6	 51 -16 -22	
 17   4   6	 41   1  28	
 17   4   6	 45   4  23	
 17   4   6	 63   5  34	
 15   2   1	 37   6  18	
 15   2   1	 67   1  36	
 15   2   1	 14   3   3	
 37  -3  20	 47   5  36	
 37   6  18	 54   8  39	
 54   8  39	 46   3  17	
 54   8  39	 46   7  27	
 57 -12  12	 47   5  36	
 57 -12  12	 46   4  31	
 47   5  36	 46   4  31	
 46   4  31	 49   4  26	
 46   4  31	 54  -1  12	
 46   4  31	 46  16  35	
 48  -2  25	 49   4  26	
 48  -2  25	 44 -15  39	
 48  -2  25	 16  -0   1	
 67   1  36	 14   3   3	
 49   4  26	 54  -1  12	
 49   4  26	 46  16  35	
 49   4  26	 16  -0   1	
 49   4  26	 55  -5  -4	
 14   3   3	  1   0   0	
 14   3   3	 46   3  17	
 14   3   3	 46   7  27	
 14   3   3	 55   3  32	
 14   3   3	 53 -16 -21	
 54  -1  12	 46  16  35	
 46  16  35	 33  11  20	
 44 -15  39	 16  -0   1	
 16  -0   1	 55  -5  -4	
 16  -0   1	 33  11  20	
  1   0   0	 10   2  -3	
 46   7  27	 55   3  32	
 50   7  33	 51 -16 -22	
 33  11  20	 53 -15 -22	
 53 -15 -22	 13   1  -3	
 61  -9  -7	 32  -0  14	
 61  -9  -7	 26   7  11	
 13   1  -3	 41   1  28	
 13   1  -3	 21  -2 -14	
 51 -16 -22	 45   4  23	
 51 -16 -22	 50 -13 -16	
 51 -16 -22	 45  17  34	
 51 -16 -22	 47   7  27	
 41   1  28	 21  -2 -14	
 41   1  28	 52   2  35	
 41   1  28	 13   2  -3	
 55   3  32	 50 -13 -16	
 45   4  23	 45  17  34	
 45  17  34	 66 -14 -12	
 45  17  34	 12   4   0	
 45  17  34	 14   5   3	
 45  17  34	 15   3   3	
 21  -2 -14	 52   2  35	
 53 -16 -21	 15   6   6	
 53 -16 -21	 10   2  -3	
 15   6   6	 10   2  -3	
 15   6   6	 47   7  27	
 15   6   6	 63 -13 -12	
 10   2  -3	 63 -13 -12	
 47   7  27	 66 -14 -12	
 52   2  35	 55  31  55	
 52   2  35	 13   2  -3	
 12   4   0	 14   5   3	
 12   4   0	 57 -14  22	
 15   3   3	 57 -14  22	
 15   3   3	 63 -13 -12	
 13   2  -3	 63   5  34	
 99  -0   0	 99   0   0	
 99  -0   0	 84   2   5	
 84   2   5	 63   4  12	
 84   2   5	 70   2   5	
 84   2   5	 48   4  14	
 84   2   5	 68   2   6	
 84   2   5	 34   2  13	
 84   2   5	 67   3  15	
 84   2   5	 27   5   6	
 84   2   5	 87   2   6	
 84   2   5	 48   7   6	
 63   4  12	 50   4   2	
 63   4  12	 24   5  11	
 63   4  12	 31   3  10	
 63   4  12	 42   4  17	
 63   4  12	 42   4  11	
 63   4  12	 78   1   9	
 63   4  12	 45   4  13	
 63   4  12	 84   1   6	
 63   4  12	 53   3  18	
 63   4  12	 60   3  18	
 63   4  12	 65   2  13	
 63   4  12	 46   4  14	
 63   4  12	 54   2  15	
 63   4  12	 67   3  15	
 93   1   3	 65   4  12	
 93   1   3	 68   2  10	
 93   1   3	 78   1   9	
 93   1   3	 65   2  13	
 93   1   3	 57   5   6	
 93   1   3	 74   5  14	
 50   4   2	 86   3  -0	
 50   4   2	 69   5  -1	
 50   4   2	 33   3  14	
 86   3  -0	 70   2   5	
 86   3  -0	 61   2   9	
 86   3  -0	 68   2   6	
 86   3  -0	 67   4  -1	
 24   5  11	 65   4  12	
 24   5  11	 68   2  10	
 24   5  11	 78   1   9	
 69   5  -1	 33   3  14	
 69   5  -1	 31   3  10	
 33   3  14	 52   4  11	
 33   3  14	 61   2   9	
 65   4  12	 68   2  10	
 52   4  11	 48   4  14	
 52   4  11	 31   3  10	
 52   4  11	 42   4  11	
 61   2   9	 48   4  14	
 61   2   9	 67   4  -1	
 48   4  14	 83   2   5	
 48   4  14	 39   5  12	
 48   4  14	 59   2  12	
 68   2   6	 67   4  -1	
 68   2   6	 83   2   5	
 67   4  -1	 83   2   5	
 83   2   5	 39   5  12	
 45   4  13	 84   1   6	
 45   4  13	 53   4  15	
 84   1   6	 53   3  18	
 84   1   6	 53   4  15	
 84   1   6	 46   4  14	
 84   1   6	 27   5   6	
 53   3  18	 46   4  14	
 53   4  15	 54   2  15	
 53   4  15	 59   4   5	
 59   2  12	 34   2  13	
 65   2  13	 55   6  17	
 46   4  14	 27   5   6	
 54   2  15	 55   6  17	
 55   6  17	 59   4   5	
 55   6  17	 57   5   6	
 59   4   5	 57   5   6	
 59   4   5	 13   3   6	
 57   5   6	 13   3   6	
 74   5  14	 87   2   6	
 13   3   6	 48   7   6	
 75  -1  10	 74  -2  17	
 75  -1  10	 68  -7  28	
 75  -1  10	 68  -8  28	
 75  -1  10	 67  -5  19	
 75  -1  10	 69  -6  18	
 75  -1  10	 64  -8  31	
 75  -1  10	 64  -6  20	
 75  -1  10	 66  -6  37	
 74  -2  17	 68  -8  28	
 74  -2  17	 67  -5  19	
 74  -2  17	 64 -10  30	
 74  -2  17	 65  -3  16	
 74  -2  17	 30  -8  22	
 68  -7  28	 74  -0  17	
 67  -5  19	 64 -10  30	
 67  -5  19	 61  -3  23	
 67  -5  19	 30  -8  22	
 67  -5  19	 73  -0  14	
 67  -5  19	 43 -10  21	
 64 -10  30	 30  -8  22	
 65  -3  16	 72  -1  22	
 65  -3  16	 54  -3  19	
 65  -3  16	 43 -10  21	
 65  -3  16	 72  -9  23	
 65  -3  16	 54  -7  17	
 65  -3  16	 42   0  13	
 69  -6  18	 64  -8  31	
 64  -8  31	 66  -5  13	
 74  -0  17	 64  -6  20	
 74  -0  17	 61  -3  23	
 74  -0  17	 46 -10  29	
 74  -0  17	 60  -1  14	
 74  -0  17	 64  -5  43	
 74  -0  17	 37  -9  22	
 64  -6  20	 66  -6  37	
 64  -6  20	 66  -5  13	
 64  -6  20	 53 -12  26	
 64  -6  20	 56  -9  18	
 64  -6  20	 37  -9  22	
 64  -6  20	 40 -13  27	
 72  -1  22	 54  -3  19	
 30  -8  22	 43 -10  21	
 66  -5  13	 58 -14  28	
 66  -5  13	 53 -12  26	
 66  -5  13	 56  -9  18	
 73  -0  14	 43 -10  21	
 73  -0  14	 46 -10  29	
 73  -0  14	 39  -8  26	
 43 -10  21	 72  -9  23	
 43 -10  21	 54  -7  17	
 43 -10  21	 50 -14  26	
 46 -10  29	 60  -1  14	
 46 -10  29	 66  -2  26	
 46 -10  29	 68  -4  10	
 46 -10  29	 63  -3  17	
 46 -10  29	 40  -9  15	
 46 -10  29	 51  -4  24	
 46 -10  29	 64  -5  14	
 53 -12  26	 56  -9  18	
 72  -9  23	 54  -7  17	
 54  -7  17	 50 -14  26	
 54  -7  17	 72  -2  16	
 42   0  13	 66  -2   9	
 42   0  13	 72  -2  16	
 50 -14  26	 39  -8  26	
 50 -14  26	 71  -1  12	
 50 -14  26	 72  -2  16	
 56  -9  18	 40  -9  15	
 56  -9  18	 18  -3   0	
 56  -9  18	 29  -9  12	
 39  -8  26	 71  -1  12	
 71  -1  12	 66  -2  26	
 71  -1  12	 72  -2  16	
 71  -1  12	 63  -3  17	
 71  -1  12	 46 -10  19	
 71  -1  12	 59  -6  38	
 71  -1  12	 28  -6   6	
 71  -1  12	 47  -3  11	
 71  -1  12	 56  -5  13	
 66  -2   9	 72  -2  16	
 66  -2   9	 46  -7  17	
 66  -2  26	 63  -3  17	
 72  -2  16	 46  -7  17	
 72  -2  16	 46 -10  19	
 37  -9  22	 68  -4  10	
 68  -4  10	 40 -13  27	
 40 -13  27	 40  -9  15	
 63  -3  17	 26  -6   8	
 40  -9  15	 64  -4  12	
 46  -7  17	 46 -10  19	
 46 -10  19	 28  -6   6	
 51  -4  24	 64  -5  14	
 64  -5  14	 26  -6   8	
 64  -5  14	 21  -5  14	
 64  -5  14	 47  -3  11	
 64  -5  14	 31 -11  19	
 18  -3   0	 52  -9  20	
 18  -3   0	 44   1  11	
 18  -3   0	 58  -4   5	
 29  -9  12	 52  -9  20	
 29  -9  12	 64  -4  12	
 29  -9  12	 44   1  11	
 29  -9  12	 58  -4   5	
 29  -9  12	 42   2   9	
 29  -9  12	 33  -5  16	
 52  -9  20	 58  -4   5	
 64  -4  12	 53  -7  12	
 64  -4  12	 47  -3  11	
 64  -4  12	 31 -11  19	
 64  -4  12	 42   2   9	
 64  -4  12	 56  -5  13	
 64  -4  12	 51   0  36	
 64  -4  12	 33  -5  16	
 64  -4  12	 42  -5  17	
 21  -5  14	 53  -7  12	
 44   1  11	 58  -4   5	
 53  -7  12	 31 -11  19	
 28  -6   6	 56  -5  13	
 28  -6   6	 37   2  -1	
 28  -6   6	 53  -0  12	
 47  -3  11	 31 -11  19	
 56  -5  13	 37   2  -1	
 56  -5  13	 52  -1   7	
 37   2  -1	 53  -0  12	
 37   2  -1	 52  -1   7	
 52  -1   7	 42  -5  17	
 60  10   6	 92  -2   1	
 60  10   6	 87  -0   5	
 60  10   6	 52  13   2	
 60  10   6	 81   1  17	
 60  10   6	 91  -5  13	
 60  10   6	 91  -6  21	
 60  10   6	 66   3  18	
 60  10   6	 31   8 -15	
 60  10   6	 35  12   8	
 92  -2   1	 52  13   2	
 87  -0   5	 53  15  21	
 87  -0   5	 52  13   2	
 87  -0   5	 69   1  -6	
 87  -0   5	 78   4   6	
 87  -0   5	 31   8 -15	
 53  15  21	 82  -3  39	
 53  15  21	 64  -1  14	
 53  15  21	 69   1  -6	
 53  15  21	 78   4   6	
 82  -3  39	 64  -1  14	
 64  -1  14	 91  -2  -2	
 64  -1  14	 32   6  -7	
 91  -2  -2	 84   0  17	
 91  -2  -2	 61   4   5	
 84   0  17	 82   0   1	
 84   0  17	 61   4   5	
 84   0  17	 57   6  11	
 84   0  17	 32   6  -7	
 82   0   1	 31   6 -10	
 82   0   1	 57   6  11	
 31   6 -10	 81   4  15	
 81   4  15	 43   7  -4	
 81   4  15	 57   6  11	
 43   7  -4	 30   5 -20	
 43   7  -4	 84  -3   3	
 43   7  -4	 75   0  25	
 30   5 -20	 55   3   2	
 30   5 -20	 84  -3   3	
 30   5 -20	 88  -2  -0	
 30   5 -20	 42  -1 -19	
 30   5 -20	 59  19  14	
 30   5 -20	 33   2  -2	
 30   5 -20	 24   7 -13	
 30   5 -20	 56  26  22	
 93  -7  17	 81   1  17	
 93  -7  17	 91  -6  21	
 81   1  17	 91  -5  13	
 81   1  17	 91  -6  21	
 55   3   2	 57  29  22	
 55   3   2	 88  -2  -0	
 55   3   2	 48  14   6	
 55   3   2	 56  20  14	
 55   3   2	 47  22  19	
 69   1  -6	 78   4   6	
 57   6  11	 75   0  25	
 57   6  11	 32   6  -7	
 84  -3   3	 42  -1 -19	
 84  -3   3	 75   0  25	
 91  -6  21	 39   5  -4	
 57  29  22	 48  14   6	
 88  -2  -0	 50  46  43	
 88  -2  -0	 59  19  14	
 42  -1 -19	 75   0  25	
 42  -1 -19	 26   5 -13	
 50  46  43	 59  19  14	
 50  46  43	 56  20  14	
 50  46  43	 62  14  13	
 39   5  -4	 83  -7  19	
 39   5  -4	 66   3  18	
 39   5  -4	 77  -4  17	
 39   5  -4	 63  -1   9	
 75   0  25	 26   5 -13	
 75   0  25	 65   7  -6	
 56  20  14	 45  35  32	
 26   5 -13	 33   2  -2	
 26   5 -13	 56  26  22	
 26   5 -13	 42  -3 -20	
 26   5 -13	 65   7  -6	
 26   5 -13	 66   7  -0	
 83  -7  19	 32   1  -9	
 83  -7  19	 77  -4  17	
 83  -7  19	 77  -2  17	
 66   3  18	 77  -4  17	
 66   3  18	 35  12   8	
 66   3  18	 30   3 -10	
 45  35  32	 47  22  19	
 45  35  32	 67   6   2	
 45  35  32	 62  14  13	
 45  35  32	 59  14  35	
 33   2  -2	 24   7 -13	
 47  22  19	 67   6   2	
 47  22  19	 32  10   8	
 47  22  19	 36  16   7	
 47  22  19	 65   5   6	
 24   7 -13	 56  26  22	
 24   7 -13	 95  -3  -2	
 56  26  22	 95  -3  -2	
 56  26  22	 62  14  13	
 56  26  22	 51  11   8	
 56  26  22	 60   8  13	
 32   1  -9	 91  -4   6	
 32   1  -9	 77  -2  17	
 32   1  -9	 30   3 -10	
 32   1  -9	 25   4 -11	
 77  -4  17	 63  -1   9	
 77  -4  17	 77  -2  17	
 77  -4  17	 30   3 -10	
 62  14  13	 59  14  35	
 51  11   8	 60   8  13	
 51  11   8	 83   8   2	
 51  11   8	 45  11   3	
 51  11   8	 75  13   3	
 51  11   8	 59  14  35	
 51  11   8	 86   0  -1	
 51  11   8	 73  15  16	
 51  11   8	 58   6  -5	
 51  11   8	 64   3   9	
 51  11   8	 49   3 -11	
 51  11   8	 53   3  23	
 51  11   8	 55  12   4	
 51  11   8	 64   0   4	
 51  11   8	 91  -4  -4	
 51  11   8	 58   4 -14	
 51  11   8	 35   4 -17	
 91  -4   6	 25   4 -11	
 35  12   8	 42   5 -16	
 65   7  -6	 35  10  -5	
 35  10  -5	 66   7  -0	
 35  10  -5	 65   5  -4	
 35  10  -5	 45  11   3	
 66   7  -0	 65   5  -4	
 66   7  -0	 45  11   3	
 42   5 -16	 60   2 -18	
 42   5 -16	 48   4 -29	
 42   5 -16	 30   3 -10	
 60   2 -18	 48   4 -29	
 60   2 -18	 45  11   3	
 60   2 -18	 30   3 -10	
 60   2 -18	 89  -1  -4	
 45  11   3	 86   0  -1	
 32  10   8	 68   2   2	
 32  10   8	 47   2  -1	
 30   3 -10	 44   3 -23	
 30   3 -10	 89  -1  -4	
 25   4 -11	 44   3 -23	
 25   4 -11	 41   1 -21	
 25   4 -11	 79   2   2	
 25   4 -11	 84  -3  23	
 59  14  35	 65   5   6	
 86   0  -1	 58   6  -5	
 36  16   7	 68   2   2	
 36  16   7	 65   5   6	
 68   2   2	 47   2  -1	
 68   2   2	 48   8  19	
 65   5   6	 49   3 -11	
 47   2  -1	 48   8  19	
 47   2  -1	 86  -4  -2	
 48   8  19	 86  -4  -2	
 48   8  19	 49   3 -11	
 48   8  19	 66   1   8	
 48   8  19	 53   1   5	
 48   8  19	 53   3  23	
 79   2   2	 30   3  -4	
 79   2   2	 49   7 -11	
 79   2   2	 53  22  -4	
 49   3 -11	 66   1   8	
 49   3 -11	 55  12   4	
 84  -3  23	 53  22  -4	
 84  -3  23	 89  -2   9	
 84  -3  23	 61  -1   2	
 84  -3  23	 68   0  26	
 49   7 -11	 89  -1  -4	
 49   7 -11	 89  -2   9	
 49   7 -11	 61  -1   2	
 49   7 -11	 73  15  20	
 89  -1  -4	 74  15  -8	
 89  -1  -4	 60   9 -10	
 89  -1  -4	 58   6 -10	
 89  -1  -4	 58  10  -7	
 53  22  -4	 89  -2   9	
 89  -2   9	 68   0  26	
 74  15  -8	 60   9 -10	
 61  -1   2	 76   1  23	
 61  -1   2	 62   0 -18	
 60   9 -10	 58  10  -7	
 60   9 -10	 37   4 -10	
 58   6 -10	 37   4 -10	
 58  10  -7	 49  15  10	
 58  10  -7	 29   8   7	
 49  15  10	 29   8   7	
 49  15  10	 73  15  20	
 49  15  10	 37   4 -10	
 49  15  10	 71  20  32	
 49  15  10	 81  -5  19	
 49  15  10	 74  15  20	
 49  15  10	 73  12  24	
 49  15  10	 62  14  15	
 49  15  10	 68  -4 -18	
 49  15  10	 52   3 -19	
 49  15  10	 51   0 -22	
 49  15  10	 86   2   2	
 76   1  23	 26   4 -14	
 76   1  23	 62   0 -18	
 29   8   7	 73  15  20	
 37   4 -10	 91  -4  -4	
 37   4 -10	 68  -4 -18	
 37   4 -10	 51   0 -22	
 26   4 -14	 81  -5  19	
 26   4 -14	 62   0 -18	
 71  20  32	 62  14  15	
 81  -5  19	 52   3 -19	
 74  15  20	 86   2   2	
 64   0   4	 44  -1 -16	
 91  -4  -4	 68  -4 -18	
 91  -4  -4	 82  -2  -3	
 62   0 -18	 80  -0  -9	
 62   0 -18	 52   3 -19	
 44  -1 -16	 58   4 -14	
 44  -1 -16	 35   4 -17	
 68  -4 -18	 51   0 -22	
 68  -4 -18	 82  -2  -3	
 80  -0  -9	 52   3 -19	
 58   4 -14	 35   4 -17	
 85  -7  48	 55   4   1	
 85  -7  48	 61 -12  14	
 85  -7  48	 83  -5  74	
 85  -7  48	 81  -7  56	
 85  -7  48	 78  -4  47	
 85  -7  48	 74 -11   8	
 85  -7  48	 73 -10  50	
 55   4   1	 61 -12  14	
 55   4   1	 70   9  45	
 55   4   1	 50  56  40	
 55   4   1	 49   7   2	
 55   4   1	 27  15   3	
 55   4   1	 56  16   7	
 61 -12  14	 86  -7  79	
 61 -12  14	 82  -4  77	
 61 -12  14	 51   7  31	
 61 -12  14	 92  -5  28	
 61 -12  14	 70   9  45	
 86  -7  79	 82  -4  77	
 86  -7  79	 92  -5  28	
 82  -4  77	 51   7  31	
 82  -4  77	 70   9  45	
 92  -5  28	 70   9  45	
 92  -5  28	 81  -7  56	
 70   9  45	 50  56  40	
 81  -7  56	 83  -2  72	
 78  -4  47	 74 -11   8	
 50  56  40	 83  -2  72	
 50  56  40	 49   7   2	
 83  -2  72	 24   2   7	
 83  -2  72	 49  55  37	
 83  -2  72	 22   3   9	
 83  -2  72	 66  19  61	
 78 -13  50	 24   2   7	
 78 -13  50	 58 -40  15	
 24   2   7	 40  -2   4	
 24   2   7	 22   3   9	
 24   2   7	 66  19  61	
 49   7   2	 44  50  31	
 49   7   2	 54  22  36	
 49   7   2	 85  -3  38	
 49   7   2	 27  15   3	
 49   7   2	 86  -3  15	
 58 -40  15	 74 -11   8	
 58 -40  15	 40  -2   4	
 74 -11   8	 57  -9  -2	
 44  50  31	 76   3  71	
 54  22  36	 85  -1  11	
 54  22  36	 36  32  23	
 40  -2   4	 57  -9  -2	
 40  -2   4	 94  -6  25	
 40  -2   4	 54  -2   3	
 49  55  37	 85  -1  11	
 49  55  37	 71  -5  60	
 49  55  37	 85  -3  38	
 49  55  37	 36  32  23	
 85  -1  11	 36  32  23	
 57  -9  -2	 73 -10  50	
 57  -9  -2	 54  -2   3	
 57  -9  -2	 73 -10  59	
 22   3   9	 71  -5  60	
 22   3   9	 66  19  61	
 71  -5  60	 85  -3  38	
 71  -5  60	 94  -6  25	
 71  -5  60	 79 -11  35	
 71  -5  60	 33  10  24	
 85  -3  38	 76   3  71	
 85  -3  38	 76  14  29	
 85  -3  38	 22  13  -7	
 85  -3  38	 56   1 -24	
 85  -3  38	 84  -2  52	
 27  15   3	 46  53  32	
 27  15   3	 76   0  72	
 36  32  23	 47  61  40	
 36  32  23	 76  14  29	
 76   3  71	 47  61  40	
 47  61  40	 76  14  29	
 46  53  32	 39  42  24	
 94  -6  25	 54  -2   3	
 39  42  24	 76   0  72	
 39  42  24	 56  16   7	
 39  42  24	 41  20   7	
 39  42  24	 65   9   5	
 54  -2   3	 51 -15  16	
 54  -2   3	 39  33  19	
 86  -3  15	 76   0  72	
 86  -3  15	 22  13  -7	
 86  -3  15	 50  54  37	
 76   0  72	 41  20   7	
 76   0  72	 50  54  37	
 56  16   7	 65   9   5	
 51 -15  16	 79 -11  35	
 51 -15  16	 39  33  19	
 51 -15  16	 92  -6  26	
 51 -15  16	 84  -2  52	
 51 -15  16	 70   2  12	
 41  20   7	 65   9   5	
 41  20   7	 48  40  23	
 41  20   7	 35  15  -5	
 41  20   7	 57  25  15	
 79 -11  35	 92  -6  26	
 22  13  -7	 50  54  37	
 22  13  -7	 56   1 -24	
 39  33  19	 42  14   9	
 39  33  19	 70   2  12	
 39  33  19	 41  17  12	
 73 -10  59	 56  11  25	
 56  11  25	 42  14   9	
 56  11  25	 73 -10  59	
 50  54  37	 56   1 -24	
 50  54  37	 89  -4  11	
 50  54  37	 60  44  38	
 50  54  37	 63  27  33	
 56   1 -24	 63  42  39	
 56   1 -24	 60  44  38	
 92  -6  26	 33  10  24	
 92  -6  26	 84  -2  52	
 33  10  24	 84  -2  52	
 89  -4  11	 48  40  23	
 84  -2  52	 63  42  39	
 48  40  23	 45  16  -7	
 48  40  23	 63  27  33	
 63  42  39	 81   4  51	
 42  14   9	 73 -10  59	
 42  14   9	 57  -8 -11	
 45  16  -7	 35  15  -5	
 45  16  -7	 50  -2 -19	
 60  44  38	 81   4  51	
 60  44  38	 63  27  33	
 35  15  -5	 57  25  15	
 35  15  -5	 37   6  -9	
 81   4  51	 54  22  19	
 81   4  51	 63  27  33	
 81   4  51	 68 -32  25	
 54  22  19	 70   2  12	
 54  22  19	 41  17  12	
 54  22  19	 21   1   3	
 63  27  33	 68 -32  25	
 63  27  33	 19   7   2	
 63  27  33	 36  12  -3	
 63  27  33	 57   0  26	
 63  27  33	 59  -5  13	
 70   2  12	 41  17  12	
 41  17  12	 57  -8 -11	
 57  -8 -11	 21   1   3	
 57  -8 -11	 57  -4  -4	
 57  -8 -11	 30   1  -3	
 57  -8 -11	 66 -33   1	
 57  -8 -11	 56  -5  -1	
 57  -8 -11	 81 -10   6	
 68 -32  25	 57   0  26	
 68 -32  25	 63  -1  15	
 19   7   2	 50  -2 -19	
 19   7   2	 36  12  -3	
 19   7   2	 22   5  -3	
 50  -2 -19	 37   6  -9	
 50  -2 -19	 22   5  -3	
 57   0  26	 63  -1  15	
 57   0  26	 21   1   3	
 57   0  26	 59  -5  13	
 57   0  26	 80  -7  61	
 63  -1  15	 21   1   3	
 21   1   3	 59  -5  13	
 21   1   3	 57  -4  -4	
 37   6  -9	 55   8  -1	
 37   6  -9	 46  19   5	
 59  -5  13	 80  -7  61	
 59  -5  13	 49   8   5	
 59  -5  13	 27   3   1	
 59  -5  13	 24   5   2	
 59  -5  13	 90  -8  14	
 59  -5  13	 63 -21  32	
 59  -5  13	 62 -26  14	
 22   5  -3	 46  19   5	
 46  19   5	 24   5   2	
 49   8   5	 27   3   1	
 49   8   5	 32   1   3	
 24   5   2	 54   2   7	
 32   1   3	 90  -8  14	
 66 -33   1	 56  -5  -1	
 81 -10   6	 62 -26  14	
 46 -21  38	 43 -18  35	
 46 -21  38	 31 -13  13	
 46 -21  38	 18   1  11	
 46 -21  38	 41 -14  33	
 46 -21  38	 32  -8  26	
 43 -18  35	 31 -13  13	
 31 -13  13	 34 -14  22	
 31 -13  13	 41 -24  21	
 31 -13  13	 46 -29  17	
 31 -13  13	 40 -25  24	
 31 -13  13	 60 -35  27	
 31 -13  13	 46  10   4	
 31 -13  13	 41 -23  22	
 31 -13  13	 45 -30  20	
 46 -29  17	 58 -29  35	
 46 -29  17	 12  -7   5	
 46 -29  17	 60 -35  27	
 58 -29  35	 12  -7   5	
 58 -29  35	 60 -35  27	
 58 -29  35	 41 -23  22	
 58 -29  35	 29 -16  16	
 58 -29  35	 44 -11  20	
 58 -29  35	 59 -27  23	
 18   1  11	 41 -14  33	
 18   1  11	 32  -8  26	
 18   1  11	 46  10   4	
 18   1  11	 44 -26  39	
 18   1  11	 48   9   6	
 18   1  11	 45  12   5	
 18   1  11	 26  23  16	
 46  10   4	 48   9   6	
 46  10   4	 48   8   8	
 46  10   4	 58   7  24	
 46  10   4	 45  12   5	
 46  10   4	 30   6  18	
 46  10   4	 36  17 -14	
 46  10   4	 91   1  -2	
 46  10   4	 82   2  -4	
 46  10   4	 52  14  17	
 46  10   4	 41   2  -5	
 46  10   4	 86   1   1	
 46  10   4	 47   8   6	
 46  10   4	 41   2  10	
 46  10   4	 53   1   1	
 46  10   4	 67  -2   1	
 29 -16  16	 30   6  18	
 48   8   8	 36  17 -14	
 30   6  18	 44 -11  20	
 30   6  18	 26  23  16	
 30   6  18	 47   8   6	
 30   6  18	 33 -14  26	
 30   6  18	 53   1   1	
 30   6  18	 67  -2   1	
